pl_name,hostname,sy_dist,pl_orbper,pl_orbsmax,pl_bmasse,pl_rade,pl_rvamp,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbeccen_reflink,st_mass,st_lum,discoverymethod,st_lum_solar
Kepler-1914 b,Kepler-1914,1621.56,30.82789993,0.1954,8.97,2.9429803,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,1.047,0.07728,Transit,1.1947581452483744
Kepler-224 c,Kepler-224,782.088,5.925003,0.058,9.91,3.12,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.777,-0.51445,Transit,0.3058792382726724
HAT-P-64 b,HAT-P-64,651.897,4.007232,0.05387,184.34047606,19.08889413,62.0,0.101,,,1,<a refstr=BAKOS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162....7B/abstract target=ref>Bakos et al. 2021</a>,1.298,0.66839,Transit,4.660043814312283
K2-348 b,K2-348,201.856,4.688418,,10.7,3.26,,,,,0,,0.83,-0.38844,Transit,0.40884623240391316
HATS-40 b,HATS-40,1342.29,3.2642736,0.04997,505.3497,17.71022,162.0,0.312,,,1,<a refstr=BENTO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.477.3406B/abstract target=ref>Bento et al. 2018</a>,1.561,0.90309,Transit,8.000000239617258
TOI-4578 b,TOI-4578,182.249,8.62392630369,,5.77,2.26974262,,,,,0,,1.077,-0.06918,Transit,0.8527466068719092
TOI-4898 b,TOI-4898,98.5958,2.76520470167,,13.4,3.7197954,,,,,0,,0.619077,-1.10104,Transit,0.07924283417717878
BD+45 564 b,BD+45 564,53.622,307.88,0.83,432.24663352,13.6,47.68,0.12,0.06,-0.06,0,<a refstr=DALAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...651A..11D/abstract target=ref>Dalal et al. 2021</a>,0.81,-0.39918,Radial Velocity,0.3988595546474113
Kepler-911 b,Kepler-911,556.168,20.310501,0.15594,7.27,2.6,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,1.34,0.70686,Transit,5.09166708644518
K2-353 b,K2-353,268.515,15.466805,,26.3,5.55,,,,,0,,0.87,-0.07632,Transit,0.8388416773645225
TOI-1749 c,TOI-1749,99.5561,4.4929,0.0443,14.0,2.12,,0.019,,,1,<a refstr=FUKUI_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..167F/abstract target=ref>Fukui et al. 2021</a>,0.58,-1.15649,Transit,0.06974450559627365
TOI-431 b,TOI-431,32.5686,0.490047,0.0113,3.07,1.28,2.88,0.0,,,0,<a refstr=OSBORN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.507.2782O/abstract target=ref>Osborn et al. 2021</a>,0.78,-0.56509,Transit,0.2722137133907569
Kepler-795 b,Kepler-795,492.122,29.6193421,0.1803,3.46,1.68,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.94,-0.02178,Transit,0.9510864622990997
K2-340 b,K2-340,738.136,29.740451,,11.2,3.36,,,,,0,,0.93,-0.00232,Transit,0.9946722456789706
Kepler-163 b,Kepler-163,689.814,7.810937,0.078,1.16,1.05,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.882,-0.13799,Transit,0.7277965624790453
K2-330 b,K2-330,160.125,13.774798,,8.1,2.77,,,,,0,,1.23,0.47702,Transit,2.9993006387061043
K2-268 c,K2-268,327.783,9.327527,0.0819,7.7,2.69,,,,,0,,0.84,-0.42942,Transit,0.372031745630554
Kepler-668 b,Kepler-668,784.618,8.35390639,0.0768,7.75,2.7,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.87,-0.39647,Transit,0.4013562220107993
K2-352 d,K2-352,176.051,14.871387,,5.6,2.23,,,,,0,,0.98,-0.06326,Transit,0.8644502415693317
K2-352 c,K2-352,176.051,8.234885,,4.35,1.92,,,,,0,,0.98,-0.06326,Transit,0.8644502415693317
K2-335 b,K2-335,557.993,12.283211,,5.52,2.21,,,,,0,,1.23,0.39509,Transit,2.48364774489329
CWISEP J193518.59-154620.3 b,CWISEP J193518.59-154620.3,14.43,,2.48,4926.3403085,12.2,,,,,0,,0.024,,Imaging,
TOI-5926 b,TOI-5926,275.103,3.81122794237,,44.6,7.56807148,,,,,0,,0.946,-0.20728,Transit,0.6204688741810661
TOI-6393 b,TOI-6393,186.229,9.53176110329,,8.04,2.75958542,,,,,0,,0.835,-0.47332,Transit,0.3362637098140971
TOI-2071 b,TOI-2071,231.311,5.67395386982,,7.1,2.56484195,,,,,0,,1.063,0.03271,Transit,1.0782264963966393
TOI-2227 b,TOI-2227,165.441,4.22175815648,,9.79,3.09885187,,,,,0,,1.03,0.1619,Transit,1.451777295023125
TOI-4030 b,TOI-4030,571.615,2.50900199461,,28.8,5.8462559,,,,,0,,0.98,-0.06784,Transit,0.8553817891389671
TOI-4513 b,TOI-4513,102.609,9.76042253684,,6.11,2.34587608,,,,,0,,0.979,-0.26312,Transit,0.5456070834530907
K2-268 d,K2-268,327.783,4.528598,,2.83,1.49,,,,,0,,0.84,-0.42942,Transit,0.372031745630554
GJ 317 b,GJ 317,15.1968,695.69,1.138,794.5,13.3,71.39,0.0826,0.007,-0.0071,0,<a refstr=MORALES_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...700A.242M/abstract target=ref>Morales et al. 2025</a>,0.402,-1.68663,Radial Velocity,0.020576428716339364
HD 79181 b,HD 79181,103.335,273.1,0.9,203.41018048,14.1,17.7,0.259,0.067,-0.206,0,<a refstr=TENG_ET_AL_2022 href=https://ui.adsabs.harvard.edu/abs/2022PASJ...74...92T/abstract target=ref>Teng et al. 2022</a>,1.28,1.78965,Radial Velocity,61.60982851806452
HD 10975 b,HD 10975,116.506,283.8,0.95,143.02278315,14.3,12.3,0.442,0.04,-0.389,0,<a refstr=TENG_ET_AL_2022 href=https://ui.adsabs.harvard.edu/abs/2022PASJ...74...92T/abstract target=ref>Teng et al. 2022</a>,1.41,1.78986,Radial Velocity,61.63962671510958
HD 99283 b,HD 99283,111.093,310.4,1.08,308.29355479,13.8,20.4,0.2,0.102,-0.146,0,<a refstr=TENG_ET_AL_2022 href=https://ui.adsabs.harvard.edu/abs/2022PASJ...74...92T/abstract target=ref>Teng et al. 2022</a>,1.76,1.80963,Radial Velocity,64.51043939785721
Kepler-989 b,Kepler-989,491.978,7.964315352,0.0734,5.52,2.21,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.82,-0.42689,Transit,0.3742053566342242
K2-346 b,K2-346,105.58,26.201446,,5.73,2.26,,,,,0,,0.71,-0.66264,Transit,0.2174502944094325
Kepler-1801 b,Kepler-1801,839.332,10.44089985,0.0915,7.8,2.70926154,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.936,-0.22269,Transit,0.5988388945673263
HATS-51 b,HATS-51,389.57,3.3488702,0.04639,244.09344,15.80469,94.9,0.33,,,1,<a refstr=HENNING_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...79H/abstract target=ref>Henning et al. 2018</a>,1.187,0.30963,Transit,2.039999213554899
HR 858 d,HR 858,31.964,11.230511,0.1046,7.1,2.001,1.78,0.0,,,0,<a refstr=BONFANTI_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...693A..90B/abstract target=ref>Bonfanti et al. 2025</a>,1.204,0.36361,Transit,2.3099894690339875
Kepler-1446 b,Kepler-1446,152.075,0.689967832,0.01405,0.477,0.82,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.81,-0.65135,Transit,0.2231772901432232
Kepler-956 b,Kepler-956,544.939,5.248672631,0.06017,9.27,3.0,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,1.1,0.05208,Transit,1.1274051127455562
ups Leo b,ups Leo,52.5973,385.2,1.18,162.09248757,14.2,11.7,0.32,0.134,-0.218,0,<a refstr=TENG_ET_AL_2022 href=https://ui.adsabs.harvard.edu/abs/2022PASJ...74...92T/abstract target=ref>Teng et al. 2022</a>,1.48,1.80003,Radial Velocity,63.10009309748716
HD 161178 b,HD 161178,107.188,279.3,0.85,181.16219199,14.1,17.0,0.044,0.132,-0.019,0,<a refstr=TENG_ET_AL_2022 href=https://ui.adsabs.harvard.edu/abs/2022PASJ...74...92T/abstract target=ref>Teng et al. 2022</a>,1.06,1.75097,Radial Velocity,56.3598722460756
K2-368 d,K2-368,206.608,20.201085,,4.45,1.948,,,,,0,,0.746,-0.69293,Transit,0.2028009569701817
EPIC 212297394 c,EPIC 212297394,418.395,5.213965,,5.77,2.27,,,,,0,,0.83,-0.46654,Transit,0.341554490906133
K2-349 b,K2-349,453.567,9.032178,,2.48,1.38,,,,,0,,0.54,-0.36582,Transit,0.4307050858230551
Kepler-1834 b,Kepler-1834,500.395,4.603010178,0.04911,2.73,1.4593834,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.765,-0.57662,Transit,0.26508185435769055
Kepler-1859 b,Kepler-1859,1331.25,2.729599953,0.0394,3.13,1.58313575,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,1.09,0.15429,Transit,1.4265598605148775
HATS-74 A b,HATS-74 A,299.389,1.73185606,0.02384,464.02947422,11.56766808,346.0,0.044,,,1,<a refstr=JORD_AACUTE_N_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..125J/abstract target=ref>Jord&aacute;n et al. 2022</a>,0.601,-1.2161,Transit,0.06079949891399825
TOI-880 c,TOI-880,60.6679,6.3872703,0.0635,21.7,4.95,,,,,0,,0.87,-0.44771,Transit,0.3566892330420682
TOI-1278 b,TOI-1278,75.5759,14.47567,0.095,5879.8255295,12.21778896,2306.0,0.013,0.004,-0.004,0,<a refstr=ARTIGAU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..144A/abstract target=ref>Artigau et al. 2021</a>,0.54,-1.21183,Transit,0.06140023028641631
WASP-97 b,WASP-97,151.068,2.07276,0.03303,432.2488,12.77826,194.5,0.0,,,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,1.18,0.07149,Transit,1.1789353769410078
gam Psc b,gam Psc,41.3107,555.1,1.32,425.89006538,13.6,34.0,0.204,0.114,-0.141,0,<a refstr=TENG_ET_AL_2022 href=https://ui.adsabs.harvard.edu/abs/2022PASJ...74...92T/abstract target=ref>Teng et al. 2022</a>,0.99,1.76649,Radial Velocity,58.410375745193946
HD 219139 b,HD 219139,104.935,275.5,0.94,247.90615746,14.0,19.2,0.11,0.087,-0.081,0,<a refstr=TENG_ET_AL_2022 href=https://ui.adsabs.harvard.edu/abs/2022PASJ...74...92T/abstract target=ref>Teng et al. 2022</a>,1.46,1.79463,Radial Velocity,62.32036668431903
Kepler-98 b,Kepler-98,350.315,1.54168,0.02614,3.55,1.99,1.82,0.0,,,0,<a refstr=WEISS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..270....8W/abstract target=ref>Weiss et al. 2024</a>,0.99,-0.13324,Transit,0.7358003668117965
Kepler-238 b,Kepler-238,1798.75,2.090876,0.034,3305.02,1.73,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,1.229,0.43048,Transit,2.6945112426648197
Kepler-67 b,Kepler-67,1131.19,15.7259,0.1171,8.96,2.94,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.865,-0.37633,Transit,0.42040705938785794
WASP-46 b,WASP-46,375.31,1.43036763,0.02335,607.0553,13.159366,386.0,0.0,,,0,<a refstr=ANDERSON_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011arXiv1105.3179A/abstract target=ref> Anderson et al. 2011 </a>,0.828,-0.11113,Transit,0.7742300081509574
WASP-48 b,WASP-48,454.144,2.14363,0.03444,254.264,16.8135,136.0,0.0,,,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,0.88,0.58013,Transit,3.803032177518835
TOI-1130 b,TOI-1130,58.2609,4.074554,0.0453,19.8,3.66,9.67,0.052162,0.000956,-2e-06,0,<a refstr=BORSATO_ET_AL_2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...689A..52B/abstract target=ref>Borsato et al. 2024</a>,0.745,-0.85387,Transit,0.140000633223953
TOI-1130 c,TOI-1130,58.2609,8.3501898,0.0731,336.0,13.0,128.59,0.0398,0.0009,-0.0002,0,<a refstr=BORSATO_ET_AL_2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...689A..52B/abstract target=ref>Borsato et al. 2024</a>,0.745,-0.85387,Transit,0.140000633223953
WASP-18 b,WASP-18,123.483,0.94145223,0.02024,3241.8497514,13.89913607,1814.0,0.0051,0.007,-0.0037,0,<a refstr=CORT_EACUTE_S_ZULETA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..98C/abstract target=ref>Cort&eacute;s-Zuleta et al. 2020</a>,1.294,0.42813,Transit,2.6799704165565594
XO-2 N b,XO-2 N,154.273,2.61585906,0.03666,199.91507,11.130537,90.0,0.0,,,0,<a refstr=RUGGIERI_ET_AL_2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...684A.116R/abstract target=ref>Ruggieri et al. 2024</a>,0.96,-0.08823,Transit,0.8161500282610129
WASP-96 b,WASP-96,352.464,3.4252602,0.0453,152.55,13.45,62.0,0.0,,,0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,1.06,0.00217,Transit,1.005009113522783
XO-2 S b,XO-2 S,151.398,18.22,0.1347,82.63538582,10.9,20.4,0.15,0.02,-0.02,0,<a refstr=RUGGIERI_ET_AL_2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...684A.116R/abstract target=ref>Ruggieri et al. 2024</a>,0.98,-0.12302,Radial Velocity,0.7533208712267324
XO-2 S c,XO-2 S,151.398,120.059,0.4737,438.60320166,13.6,58.0,0.149,0.006,-0.006,0,<a refstr=RUGGIERI_ET_AL_2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...684A.116R/abstract target=ref>Ruggieri et al. 2024</a>,0.98,-0.12302,Radial Velocity,0.7533208712267324
WASP-127 b,WASP-127,159.507,4.17806203,0.0484,52.346601,14.694999,22.0,0.0,,,0,<a refstr=SEIDEL_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...643A..45S/abstract target=ref>Seidel et al. 2020</a>,0.95,0.27574,Transit,1.8868613995732886
KELT-20 b,KELT-20,136.426,3.4741085,0.0542,1074.90106,19.514869,311.3,0.0,,,0,<a refstr=TALENS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...612A..57T/abstract target=ref>Talens et al. 2018</a>,1.76,1.1038,Transit,12.699891189181114
NGTS-2 b,NGTS-2,356.391,4.511164,0.063,235.1942,17.878355,65.8,0.0,,,0,<a refstr=RAYNARD_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.481.4960R/abstract target=ref>Raynard et al. 2018</a>,1.64,0.63077,Transit,4.273365111169388
OGLE-2013-BLG-1761L b,OGLE-2013-BLG-1761L,6900.0,,1.8,860.0,13.2,,,,,0,,0.33,,Microlensing,
WASP-18 c,WASP-18,123.483,2.1558,0.035,55.2,8.58,,0.015,,,1,<a refstr=PEARSON_2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..243P/abstract target=ref>Pearson 2019</a>,1.22,0.35889,Transit Timing Variations,2.2850199702525593
LTT 9779 b,LTT 9779,80.4373,0.792052,0.01679,29.32,4.72,19.65,0.0,,,0,<a refstr=JENKINS_ET_AL_2020 href=https://ui.adsabs.harvard.edu/abs/2020NatAs...4.1148J/abstract target=ref>Jenkins et al. 2020</a>,1.02,-0.16749,Transit,0.6800017024408912
TOI-237 b,TOI-237,38.0749,5.436098,0.0341,2.67,1.44,,0.0,,,0,<a refstr=WAALKES_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...13W/abstract target=ref>Waalkes et al. 2021</a>,0.179,-2.38722,Transit,0.004099963590417645
TOI-201 b,TOI-201,113.825,52.9786,0.303,164.0,11.4,19.0,0.275,0.009,-0.009,0,<a refstr=MIRELES_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026SciA...12f2618M/abstract target=ref>Mireles et al. 2026</a>,1.32,0.41664,Transit,2.609996951027022
COCONUTS-2 b,COCONUTS-2 A,10.8864,402000000.0,7506.0,2383.7130525,12.57647635,,,,,0,,0.4,-1.719,Imaging,0.019098532585662378
GJ 433 b,GJ 433,9.06456,7.3705,0.062,6.043,2.33,2.86,0.04,0.03,-0.03,0,<a refstr=FENG_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020ApJS..246...11F/abstract target=ref>Feng et al. 2020</a>,0.48,-1.69897,Radial Velocity,0.020000000199681043
WASP-6 b,WASP-6,197.119,3.3610026,0.04217,148.42586607,12.5428494,69.6,0.054,0.018,-0.015,0,<a refstr=KOKORI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....4K/abstract target=ref>Kokori et al. 2023</a>,0.854,-0.29675,Transit,0.5049518875892318
TOI-4336 A b,TOI-4336 A,22.5455,16.336351,0.0849,3.33,2.137,1.85,0.0,,,0,<a refstr=PARC_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026A&A...708A..81P/abstract target=ref>Parc et al. 2026</a>,0.306,-1.95861,Transit,0.010999931989351935
TOI-201 d,TOI-201,113.825,5.84889,0.0698,5.8,1.39,,0.3,0.1,-0.1,0,<a refstr=MIRELES_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026SciA...12f2618M/abstract target=ref>Mireles et al. 2026</a>,1.32,0.41664,Transit,2.609996951027022
TOI-201 c,TOI-201,113.825,2890.0,4.37,4990.0,10.4,221.0,0.651,0.006,-0.006,0,<a refstr=MIRELES_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026SciA...12f2618M/abstract target=ref>Mireles et al. 2026</a>,1.32,0.41664,Transit Timing Variations,2.609996951027022
TOI-4336 A c,TOI-4336 A,22.5455,7.587266,0.05092,1.55,1.251,1.114,0.0,,,0,<a refstr=PARC_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026A&A...708A..81P/abstract target=ref>Parc et al. 2026</a>,0.306,-1.95861,Transit,0.010999931989351935
TOI-237 c,TOI-237,38.0749,1.74486147,0.016,1.9,1.206,,,,,0,,0.1698,-2.38722,Transit,0.004099963590417645
XO-2 S d,XO-2 S,151.398,4696.0,5.46,1179.14338997,13.0,45.6,0.091,0.028,-0.018,0,<a refstr=RUGGIERI_ET_AL_2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...684A.116R/abstract target=ref>Ruggieri et al. 2024</a>,0.98,-0.12302,Radial Velocity,0.7533208712267324
Kepler-1704 b,Kepler-1704,835.455,988.88112,2.027,1322.16617312,11.94877343,190.0,0.92,0.01,-0.016,0,<a refstr=DALBA_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..154D/abstract target=ref>Dalba et al. 2021</a>,1.132,0.45179,Transit,2.8300232273447525
GJ 1132 b,GJ 1132,12.613,1.62892911,0.0157,1.83704819,1.19151465,2.98,0.0118,0.047,-0.0099,0,<a refstr=XUE_ET_AL_2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJ...973L...8X/abstract target=ref>Xue et al. 2024</a>,0.1945,-2.32148,Transit,0.004770017803572017
GJ 1132 c,GJ 1132,12.613,8.929,0.0476,2.91,1.52,2.69,0.19,,,1,<a refstr=WEISSERMAN_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026arXiv260407447W/abstract target=ref>Weisserman et al. 2026</a>,0.198,-2.32148,Radial Velocity,0.004770017803572017
GJ 433 c,GJ 433,9.06456,5094.105,4.819,32.422,6.27,1.75,0.12,0.07,-0.07,0,<a refstr=FENG_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020ApJS..246...11F/abstract target=ref>Feng et al. 2020</a>,0.48,-1.69897,Radial Velocity,0.020000000199681043
GJ 433 d,GJ 433,9.06456,36.059,0.178,5.223,2.14,1.46,0.07,0.05,-0.05,0,<a refstr=FENG_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020ApJS..246...11F/abstract target=ref>Feng et al. 2020</a>,0.48,-1.69897,Radial Velocity,0.020000000199681043
PDS 70 b,PDS 70,113.064,43500.0,20.8,1017.0509024,21.96960217,,0.17,0.06,-0.06,0,<a refstr=WANG_ET_AL_2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..148W/abstract target=ref>Wang et al. 2021</a>,0.982,-0.45593,Imaging,0.3500015760710144
TOI-1064 b,TOI-1064,68.0726,6.443868,0.06152,13.5,2.587,5.62,0.047,0.038,-0.03,0,<a refstr=WILSON_ET_AL_2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.511.1043W/abstract target=ref>Wilson et al. 2022</a>,0.748,-0.62342,Transit,0.2380016675852849
TrES-5 b,TrES-5,360.313,1.48224686,0.02459,568.9157,13.383546,339.8,0.0,,,0,<a refstr=MANDUSHEV_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011arXiv1108.3572M/abstract target=ref> Mandushev et al. 2011 </a>,0.901,-0.34382,Transit,0.45308532914761307
WASP-114 b,WASP-114,523.337,1.5487743,0.02851,562.24127,15.008851,260.6,0.012,0.022,-0.009,0,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...593A.113B/abstract target=ref>Barros et al. 2016</a>,1.289,0.33294,Transit,2.152484337480469
Kepler-1921 b,Kepler-1921,928.989,20.03479958,0.15865,8.72,2.89459458,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,1.251,0.80624,Transit,6.400884637196977
HD 114386 c,HD 114386,27.9243,444.0,1.05,117.59651059,13.4,,0.1,0.03,-0.03,0,<a refstr=WU_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026AJ....171..189W/abstract target=ref>Wu et al. 2026</a>,0.8,-0.54,Radial Velocity,0.28840315031266056
TOI-1442 b,TOI-1442,41.1659,0.4090677,0.0071,1.71,1.17,,,,,0,,0.29,-1.97722,Transit,0.010538529122315407
WASP-25 b,WASP-25,211.416,3.7648337,0.0473,179.25522155,13.80946422,75.3,0.0,,,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,0.962,-0.143,Transit,0.7194489780036994
TOI-1064 c,TOI-1064,68.0726,12.226574,0.09429,2.5,2.651,0.85,0.088,0.081,-0.064,0,<a refstr=WILSON_ET_AL_2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.511.1043W/abstract target=ref>Wilson et al. 2022</a>,0.748,-0.62342,Transit,0.2380016675852849
K2-373 b,K2-373,229.567,11.02066,,4.9,2.061,,,,,0,,1.158,0.43238,Transit,2.70632531528215
Kepler-1542 d,Kepler-1542,399.114,5.99273738,0.0629,0.59,0.87,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.94,0.07026,Transit,1.1756011439429845
K2-316 c,K2-316,112.486,5.26,0.0582,4.01,1.83,,,,,0,,0.408,-1.82964,Transit,0.014803349747287467
TOI-1295 b,TOI-1295,388.227,3.1968838,0.047,451.31633794,15.69257298,158.0,0.024,0.02,-0.02,0,<a refstr=EHRHARDT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...692A.220E/abstract target=ref>Ehrhardt et al. 2024</a>,1.38,0.58659,Transit,3.8600239560937197
K2-115 b,K2-115,413.591,20.2729914,0.1415,321.00669107,11.80305668,80.0,0.063,0.061,-0.042,0,<a refstr=THYGESEN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..155T/abstract target=ref>Thygesen et al. 2023</a>,0.918,-0.10791,Transit,0.7799917335363439
K2-350 c,K2-350,489.368,19.991944,,7.95,2.74,,,,,0,,0.98,-0.01175,Transit,0.9733073432910334
TOI-261.02,TOI-261,114.495,13.03935862135,,11.2,3.34822227,,,,,0,,1.069,0.24978,Transit,1.7773788174388405
TOI-1203 e,TOI-1203,64.9943,204.59,,42.1,7.31,5.02,0.152,0.029,-0.029,0,<a refstr=GANDOLFI_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250910136G/abstract target=ref>Gandolfi et al. 2025</a>,0.886,0.12977,Radial Velocity,1.3482486683107242
Kepler-1764 b,Kepler-1764,1542.48,70.46829987,0.3512,18.8,4.55527871,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,1.162,0.41465,Transit,2.5980649262902364
Kepler-1269 b,Kepler-1269,1097.23,37.3331536,0.23611,3.29,1.63,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,1.1,0.5557,Transit,3.5950091493002354
