pl_name,hostname,discoverymethod,pl_orbper,pl_orbsmax,pl_bmasse,st_mass,pl_orbeccen,expected_eccentricity,eccentricity_for_analysis
Kepler-415 c,Kepler-415,Transit Timing Variations,,,,,,0.0819876024573663,0.0819876024573663
Kepler-295 b,Kepler-295,Transit,12.6450451,0.0987,,0.8,0.0,0.08087444224450391,0.08087444224450391
Kepler-853 b,Kepler-853,Transit,,,,,,0.09851524064556692,0.09851524064556692
Kepler-1094 b,Kepler-1094,Transit,78.09953284,,,1.01,,0.1036054722953881,0.1036054722953881
Kepler-274 b,Kepler-274,Transit,11.634864,0.09642,,0.883,,0.08038788690251586,0.08038788690251586
Kepler-147 b,Kepler-147,Transit,12.6109708,0.1095,,1.1,0.0,0.08228251863177842,0.08228251863177842
Kepler-353 b,Kepler-353,Transit,5.795278,0.051,,,,0.07446042772010456,0.07446042772010456
Kepler-296 d,Kepler-296,Transit,19.85,,,0.211,,0.07264609836022924,0.07264609836022924
Kepler-1204 b,Kepler-1204,Transit,85.7428,0.385,,1.03,0.0,0.1065208447958222,0.1065208447958222
OGLE-2016-BLG-0007L b,OGLE-2016-BLG-0007L,Microlensing,14200.0,10.1,1.32,0.59,,0.19222585183222818,0.19222585183222818
Kepler-945 b,Kepler-945,Transit,31.0031,0.196,,1.04,0.0,0.09282984481352552,0.09282984481352552
Kepler-166 d,Kepler-166,Transit,1.554003928,0.0246,,0.819,0.0,0.060357386134296,0.060357386134296
Kepler-82 b,Kepler-82,Transit,26.44439337,,,0.91,,0.08519022603135333,0.08519022603135333
K2-261 b,K2-261,Transit,11.63395,,56.0,1.09,,0.06129792875128936,0.06129792875128936
K2-34 b,K2-34,Transit,2.995629,0.0465,539.67534,1.226,0.054,0.07107660560202654,0.054
TOI-1601 b,TOI-1601,Transit,5.33155,,,,,0.0646572720765291,0.0646572720765291
TOI-2005 b,TOI-2005,Transit,17.305904,0.16,2034.1018048,1.59,0.597,0.10601144828874023,0.597
WASP-81 b,WASP-81,Transit,2.71612982159,,,,,0.0572637355397793,0.0572637355397793
WASP-162 b,WASP-162,Transit,9.6246647,,,0.95,0.434,0.0714823027254719,0.434
Qatar-4 b,Qatar-4,Transit,1.80537598368,,,,,0.05317995687599859,0.05317995687599859
HATS-33 b,HATS-33,Transit,2.5495627,,,1.062,,0.05679480397641651,0.05679480397641651
HATS-30 b,HATS-30,Transit,3.17435131,,,1.093,,0.05921748994988242,0.05921748994988242
K2-398 c,K2-398,Transit,18.787839,,,0.945,,0.08044446573272825,0.08044446573272825
TOI-411 c,HD 22946,Transit,9.573083,0.1017,9.72,1.098,,0.05319253762949924,0.05319253762949924
K2-19 c,K2-19,Transit,11.90715,,25.6,0.93,0.0,0.055744857893028604,0.055744857893028604
Kepler-102 c,Kepler-102,Transit,7.07136119,,,0.78,,0.06666087885833681,0.06666087885833681
K2-19 d,K2-19,Transit,2.5081,,10.0,0.88,,0.03755067665984123,0.03755067665984123
TOI-1416 b,TOI-1416,Transit,1.0697621,,,,,0.048348486812208984,0.048348486812208984
55 Cnc e,55 Cnc,Radial Velocity,0.736546,0.016,9.35,1.015,0.01,0.05386261217186776,0.01
Kepler-1985 b,Kepler-1985,Transit,3.420650005,,,0.877,,0.05902640789500362,0.05902640789500362
NGTS-30 b,NGTS-30,Transit,98.29838,0.408,305.11527072,0.94,0.294,0.10685938656059063,0.294
Kepler-416 c,Kepler-416,Transit Timing Variations,12.20945351,0.1038,,0.999,0.0,0.06759514596841373,0.06759514596841373
LHS 1678 c,LHS 1678,Transit,3.694247,0.0331,1.4,0.345,0.22,0.035054801416321946,0.22
K2-335 b,K2-335,Transit,12.283211,,,1.23,,0.0761012268882553,0.0761012268882553
K2-131 b,K2-131,Transit,0.369311,,,0.802828,,0.03905932368340453,0.03905932368340453
WASP-4 b,WASP-4,Transit,1.338231371,,,,,0.05036247046108952,0.05036247046108952
55 Cnc f,55 Cnc,Radial Velocity,260.91,0.7733,47.0051,0.9,0.08,0.14213820260611032,0.08
TOI-1694 b,TOI-1694,Transit,3.77012960887,,,,,0.06075358467467138,0.06075358467467138
Kepler-1491 b,Kepler-1491,Transit,,,,,,0.09851524064556692,0.09851524064556692
L 168-9 b,L 168-9,Transit,1.4015272,,,0.62,,0.04889367552042237,0.04889367552042237
K2-268 d,K2-268,Transit,4.528598,,,0.84,,0.06188395446546725,0.06188395446546725
K2-136 c,K2-136,Transit,17.3077,0.11728,,0.71,,0.08389466633440143,0.08389466633440143
TOI-3071 b,TOI-3071,Transit,1.2669382,,,,,0.049862841373380984,0.049862841373380984
Kepler-109 c,Kepler-109,Transit,21.22258525,0.1521,,1.039,0.0,0.08812642079956037,0.08812642079956037
Kepler-953 c,Kepler-953,Transit,9.10969334,,,,,0.07115341069377291,0.07115341069377291
CoRoT-10 b,CoRoT-10,Transit,13.23412611048,,,,,0.07603339000760648,0.07603339000760648
TOI-3819 b,TOI-3819,Transit,3.2443141,0.04611,352.78953177,1.242,0.0,0.06890386938373833,0.06890386938373833
Kepler-210 c,Kepler-210,Transit,7.972513469,0.064,,0.55,0.0,0.0742906513021927,0.0742906513021927
HATS-14 b,HATS-14,Transit,2.7667641,0.03815,340.39593,0.967,0.142,0.0661770794405005,0.142
Kepler-448 c,KOI-12,Transit Timing Variations,2500.0,4.2,6992.26,1.5,0.65,0.19153915029445825,0.65
HAT-P-46 b,HAT-P-46,Transit,4.46313574,,,1.284,0.12,0.06373456954090756,0.12
Kepler-25 d,Kepler-25,Radial Velocity,91.605187,0.4164221832,68.70989671,1.148,0.0,0.1305850837059689,0.1305850837059689
Kepler-425 b,Kepler-425,Transit,3.797018335,0.0465,,0.93,0.0,0.06895876785139395,0.06895876785139395
Kepler-598 b,Kepler-598,Transit,3.701765401,,,0.9,,0.059990751890994856,0.059990751890994856
Kepler-319 b,Kepler-319,Transit,4.362741,0.052,,0.96,0.0,0.07040571627195898,0.07040571627195898
Kepler-1530 b,Kepler-1530,Transit,2.5903958,,,0.92,,0.056339411597182865,0.056339411597182865
Kepler-257 d,Kepler-257,Transit,24.6643939784,,,0.82,,0.08350952714694831,0.08350952714694831
Kepler-1822 b,Kepler-1822,Transit,22.13345106,0.1406,,0.759,0.0,0.08713142688127484,0.08713142688127484
Kepler-637 b,Kepler-637,Transit,23.2057808761,,,1.15,,0.08471106305767914,0.08471106305767914
Kepler-353 c,Kepler-353,Transit,8.41100287,0.066,,0.541,0.0,0.07477651001584493,0.07477651001584493
Kepler-1089 b,Kepler-1089,Transit,5.1323532092,,,0.549644,,0.061293214834659125,0.061293214834659125
Kepler-1398 c,Kepler-1398,Transit,,,,,,0.09851524064556692,0.09851524064556692
Kepler-965 b,Kepler-965,Transit,134.2527298,0.4971,,0.907,0.0,0.11236810883037941,0.11236810883037941
Kepler-1600 c,Kepler-1600,Transit,7.2981458,0.0719,,0.929,0.0,0.07555153748978592,0.07555153748978592
Kepler-299 d,Kepler-299,Transit,15.054786,0.118,,,,0.0840451079798959,0.0840451079798959
Kepler-223 d,Kepler-223,Transit,14.788759,0.116,,,,0.08386299595755896,0.08386299595755896
Kepler-261 c,Kepler-261,Transit,,,,,,0.09851524064556692,0.09851524064556692
HD 52265 b,HD 52265,Radial Velocity,119.29,0.504,346.0,1.2,0.325,0.15945563551299824,0.325
Kepler-122 f,Kepler-122,Transit Timing Variations,56.2590881,0.287,,0.995,0.0,0.0836217801335869,0.0836217801335869
Kepler-393 c,Kepler-393,Transit,14.6134781,,,1.29,,0.0787545181044235,0.0787545181044235
Kepler-350 d,Kepler-350,Transit,26.1363511,0.1723,,0.997,0.0,0.09047986945196501,0.09047986945196501
Kepler-1529 b,Kepler-1529,Transit,5.33906237,,,0.8,,0.06350750199511065,0.06350750199511065
Kepler-836 b,Kepler-836,Transit,11.3611265,,,1.06,,0.07422711424407447,0.07422711424407447
Kepler-528 b,Kepler-528,Transit,19.78302,0.145,,1.039,0.0,0.0872838663231599,0.0872838663231599
Kepler-444 c,Kepler-444,Transit,4.54586982,,,0.84,,0.06192633848896508,0.06192633848896508
Kepler-423 b,Kepler-423,Transit,2.684328485,0.0378,,0.996,0.0,0.06592583877422911,0.06592583877422911
K2-182 b,K2-182,Transit,4.7369683,0.0526,20.0,0.865,0.04,0.051782298818608324,0.04
Kepler-156 c,Kepler-156,Transit,15.90687787,,,0.84,,0.07743351689254982,0.07743351689254982
Kepler-631 b,Kepler-631,Transit,17.97979059,0.14017,,1.135,,0.08656055490271844,0.08656055490271844
Kepler-390 c,Kepler-390,Transit,13.0600399,,,0.877,,0.07501637638588668,0.07501637638588668
WASP-41 b,WASP-41,Transit,3.0524018,,,,,0.05848386302742664,0.05848386302742664
Kepler-7 b,Kepler-7,Transit,4.8854889,,,1.1,,0.06402505325081431,0.06402505325081431
Kepler-18 d,Kepler-18,Transit,14.85890852,0.1136,,0.882,0.0,0.08314535679951555,0.08314535679951555
HATS-74 A b,HATS-74 A,Transit,1.73185293965,,,,,0.052780009258858,0.052780009258858
Kepler-410 A b,Kepler-410 A,Transit,17.834381,0.141,,1.17,0.0,0.08660251461484192,0.08660251461484192
Kepler-94 b,Kepler-94,Transit,2.508057352,0.0311,,0.64,0.0,0.06370057098317178,0.06370057098317178
Kepler-487 d,Kepler-487,Transit,2.418405445,0.0341,,0.903,0.0,0.06460929419659238,0.06460929419659238
Wendelstein-2 b,Wendelstein-2,Transit,1.75221701511,,,,,0.052892172271879964,0.052892172271879964
Kepler-425 b,Kepler-425,Transit,3.797018259,,,0.89,,0.06021499928687464,0.06021499928687464
HD 89345 b,HD 89345,Transit,11.81399,0.105,35.7,1.12,0.203,0.06383608816185556,0.203
Kepler-1656 b,Kepler-1656,Transit,31.578651216,0.1949,,0.987,0.0,0.09280060078633318,0.09280060078633318
Kepler-641 b,Kepler-641,Transit,9.48965527,0.0879,,1.005,0.0,0.07870753054235707,0.07870753054235707
Kepler-1054 b,Kepler-1054,Transit,4.30656389,0.054,,1.132,0.0,0.07096355357164567,0.07096355357164567
TOI-3976 A b,TOI-3976 A,Transit,6.607662,0.0743,55.61997123,1.254,0.0,0.06214570536220897,0.06214570536220897
Kepler-4 b,Kepler-4,Transit,3.2136629786,,,1.03,,0.05908228010862162,0.05908228010862162
HD 213885 b,HD 213885,Transit,1.008035,0.02012,8.83,1.068,0.0,0.03824372337272357,0.03824372337272357
WASP-25 b,WASP-25,Transit,3.7648327,0.04819,190.06234,1.053,,0.06511654316296771,0.06511654316296771
TOI-1683.01,TOI-1683,Transit,3.0575356,0.036507593,,0.694661,,0.06580446849267922,0.06580446849267922
WASP-142 b,WASP-142,Transit,2.0528683716,,,,,0.054433904680329444,0.054433904680329444
K2-238 b,K2-238,Transit,3.20466,0.046,273.3338,1.19,0.0,0.0666411602160541,0.0666411602160541
WASP-167 b,WASP-167,Transit,2.021957,,,1.59,,0.05616096927441591,0.05616096927441591
KELT-19 A b,KELT-19 A,Transit,4.6117343,,,,,0.06299578239577523,0.06299578239577523
TOI-6478 b,TOI-6478,Transit,34.005019,0.1136,,0.23,,0.08706090136559085,0.08706090136559085
Kepler-22 b,Kepler-22,Transit,289.863876,0.812,9.1,0.857,0.72,0.08465502565440985,0.72
Kepler-102 c,Kepler-102,Transit,7.07136119,0.067,,0.806,0.0,0.07463657894241407,0.07463657894241407
K2-400 b,K2-400,Transit,3.865053,,,0.374,,0.05655812209868189,0.05655812209868189
WISPIT 1 c,WISPIT 1,Imaging,,840.0,1684.4905571,,,0.09720536227075963,0.09720536227075963
HD 154391 b,HD 154391,Radial Velocity,5163.0,7.46,2892.2385037,2.07,0.2,0.307771935719141,0.2
K2-396 c,K2-396,Transit,25.76051,,,0.954,,0.08509564966379993,0.08509564966379993
Kepler-1869 b,Kepler-1869,Transit,8.16733851,0.0791,,0.987,0.0,0.07700266870173728,0.07700266870173728
Kepler-21 b,Kepler-21,Transit,2.785819,0.043,,1.36,0.0,0.06743972820954933,0.06743972820954933
TOI-2346 b,TOI-2346,Transit,3.3311975,,,,,0.059413443016143166,0.059413443016143166
WISPIT 2 b,WISPIT 2,Imaging,,57.0,1541.46777395,1.08,,0.11213654949227071,0.11213654949227071
Kepler-879 b,Kepler-879,Transit,33.3856176,,,1.0,,0.08935521143694619,0.08935521143694619
Kepler-290 b,Kepler-290,Transit,14.58932462,0.1103,,0.848,0.0,0.08277480603065794,0.08277480603065794
TOI-1246 e,TOI-1246,Transit,37.92519833654,,,,,0.09148379562722136,0.09148379562722136
gam Lib c,gam Lib,Radial Velocity,964.6,2.17,1455.6614,1.47,0.057,0.23774647633322307,0.057
Kepler-784 b,Kepler-784,Transit,31.5922646,0.1997,,1.062,0.0,0.09317983885707926,0.09317983885707926
TOI-5293 A b,TOI-5293 A,Transit,2.930289,0.0313,158.9142035,0.476,0.38,0.058912453444592935,0.38
Kepler-37 c,Kepler-37,Transit,21.30199109,0.1388496833,,0.787,0.0,0.08684162616334465,0.08684162616334465
WASP-43 b,WASP-43,Transit,0.8,0.014,572.1,,0.0,0.05964991173821073,0.05964991173821073
TOI-1347 c,TOI-1347,Transit,4.841968,0.0546,9.0,0.9279,0.0,0.04768287204847761,0.04768287204847761
KMT-2021-BLG-0171L b,KMT-2021-BLG-0171L,Microlensing,,3.7,6.0,0.83,,0.0978202365798904,0.0978202365798904
Kepler-138 c,Kepler-138,Transit,13.78,,,,,0.07657959973008538,0.07657959973008538
BD-210397 c,BD-210397,Radial Velocity,6360.0,5.9,759.0,0.679,0.1,0.26811948571505967,0.1
Kepler-347 c,Kepler-347,Transit,27.3216332,0.182,,1.074,0.0,0.09140082694404245,0.09140082694404245
K2-409 b,K2-409,Transit,1.908084,,,0.886,,0.05314998234407615,0.05314998234407615
GJ 1137 c,HD 93083,Radial Velocity,9.6412,0.0835,5.12,0.836,0.0,0.07167817700494723,0.07167817700494723
GJ 3512 c,GJ 3512,Radial Velocity,1599.6,1.292,63.5656814,0.123,0.0183,0.1670884982418916,0.0183
WASP-93 b,WASP-93,Transit,2.73253778,,,,,0.05732610452750659,0.05732610452750659
OGLE-2019-BLG-0362L b,OGLE-2019-BLG-0362L,Microlensing,,2.18,1036.12060682,0.42,,0.1630976220082065,0.1630976220082065
HD 11506 d,HD 11506,Radial Velocity,14723.57452,12.235,2346.52712888,1.12,0.061,0.32865011365855923,0.061
Kepler-109 c,Kepler-109,Transit,21.22258525,0.1521,,1.039,0.0,0.08812642079956037,0.08812642079956037
K2-367 b,K2-367,Transit,20.643928,,,,,0.08224275423531693,0.08224275423531693
kap CrB b,kap CrB,Radial Velocity,1251.0,2.6,508.528,1.51,0.073,0.22296798714913496,0.073
rho CrB b,rho CrB,Radial Velocity,39.84336,0.2393,393.0,,0.0385,0.1388365135168827,0.0385
K2-336 b,K2-336,Transit,21.199,,,0.91,,0.08194430953272842,0.08194430953272842
Kepler-102 b,Kepler-102,Transit,5.28691996,,,0.78,,0.06327451714787201,0.06327451714787201
Kepler-103 b,Kepler-103,Transit,15.9653287,0.13223,9.8,1.212,0.093,0.05795933323786409,0.093
Kepler-19 b,Kepler-19,Transit,9.287009,0.084,,0.906,0.0,0.07800583701647286,0.07800583701647286
TOI-3082 b,TOI-3082,Transit,1.926907,,,0.664,,0.052083910081331466,0.052083910081331466
Kepler-1869 c,Kepler-1869,Transit,1.716828304,,,1.034,,0.05275939152911048,0.05275939152911048
K2-110 b,K2-110,Transit,13.864,,,0.811,,0.07537392629791224,0.07537392629791224
Kepler-22 b,Kepler-22,Transit,289.864456,0.8489,,0.97,0.0,0.12491719817364538,0.12491719817364538
Kepler-138 c,Kepler-138,Transit,13.78164,,3.83,0.57,0.05,0.04454979225321339,0.05
Kepler-109 b,Kepler-109,Transit,6.481628092,0.069,,1.039,0.0,0.07477362713041517,0.07477362713041517
WASP-44 b,WASP-44,Transit,2.4238039,0.03473,282.539,0.951,0.0,0.06357097674491,0.06357097674491
HIP 111909 c,HIP 111909,Radial Velocity,893.63,1.97,257.44100967,1.28,,0.1994587438448657,0.1994587438448657
Kepler-323 c,Kepler-323,Transit,3.554,,79.7,1.12,,0.05155303592791309,0.05155303592791309
HD 11343 c,HIP 8541,Radial Velocity,228.53731,0.923,255.53403923,2.009,0.169,0.17235166510231661,0.169
TOI-1468 b,TOI-1468,Transit,1.8805136,,3.21,0.339,,0.02902216970270016,0.02902216970270016
Kepler-656 c,Kepler-656,Transit,5.254582,0.056,,0.856,0.0,0.07184978912142179,0.07184978912142179
Kepler-896 b,Kepler-896,Transit,144.55464455,,,0.92,,0.11432758909645177,0.11432758909645177
K2-388 b,K2-388,Transit,6.33932,,,0.93,,0.06624137311656628,0.06624137311656628
WASP-44 b,WASP-44,Transit,2.423804,0.03453,276.5121,0.935,,0.06335925535460629,0.06335925535460629
GJ 887 c,GJ 887,Radial Velocity,21.789,0.12,7.6,0.489,,0.08138097276934668,0.08138097276934668
HAT-P-30 b,HAT-P-30,Transit,2.8106084,0.0419,232.96939,,,0.06354433213287675,0.06354433213287675
K2-403 b,K2-403,Transit,33.589979,,,0.784,,0.08786432125601011,0.08786432125601011
Kepler-1991 c,Kepler-1991,Transit,22.79020351,0.1528,,0.914,0.0,0.0883710391777542,0.0883710391777542
Kepler-297 b,Kepler-297,Transit,38.86872408,,,1.04,,0.09202016011779152,0.09202016011779152
55 Cnc b,55 Cnc,Radial Velocity,14.647,0.115,289.21,,0.03,0.11835810509335958,0.03
Kepler-37 c,Kepler-37,Transit,21.30181863,0.1413,,0.829,0.0,0.08708921056190495,0.08708921056190495
Kepler-103 c,Kepler-103,Transit,179.6076602,,,1.12,,0.12027983563000431,0.12027983563000431
TOI-5340 b,TOI-5340,Transit,4.9393117,,,,,0.06377686236312889,0.06377686236312889
HD 135625 b,HD 135625,Radial Velocity,4055.0,5.4,731.0053361,1.28,0.16,0.2614722782151795,0.16
Kepler-107 c,Kepler-107,Transit,4.90144976,,,1.04,,0.06379176390232649,0.06379176390232649
Kepler-91 b,Kepler-91,Transit,6.24668005,,,1.28,,0.06767493964985864,0.06767493964985864
TOI-2416 b,TOI-2416,Transit,8.275479,0.0831,953.485221,1.118,0.32,0.08696284702014387,0.32
Kepler-953 c,Kepler-953,Transit,9.109768511,,,,,0.07115351525387931,0.07115351525387931
Kepler-1966 b,Kepler-1966,Transit,8.61742738,,,0.77,,0.06899178740669949,0.06899178740669949
Kepler-207 b,Kepler-207,Transit,1.611881,0.027,,1.04,0.0,0.06153425952552733,0.06153425952552733
Kepler-1603 b,Kepler-1603,Transit,2.27163926,,,1.21,,0.05617638242048793,0.05617638242048793
Kepler-238 c,Kepler-238,Transit,6.15555756,0.067,,1.056,0.0,0.07430593039670709,0.07430593039670709
Kepler-1867 b,Kepler-1867,Transit,9.887359619,,,0.911,,0.07160060623993891,0.07160060623993891
Kepler-52 c,Kepler-52,Transit,16.3849,,29.9,0.633,,0.05835430740176592,0.05835430740176592
HD 156846 b,HD 156846,Radial Velocity,359.5546,1.096,3359.32,1.35,0.84785,0.227873626822256,0.84785
OGLE-2013-BLG-0911L b,OGLE-2013-BLG-0911L,Microlensing,,0.39,3020.0,0.29,,0.19261767583675646,0.19261767583675646
Kepler-282 b,Kepler-282,Transit,9.22123,0.088,,1.082,0.0,0.07873540913182545,0.07873540913182545
Kepler-650 b,Kepler-650,Transit,3.032147946,,,,,0.05841361871951887,0.05841361871951887
Kepler-52 d,Kepler-52,Transit,36.44530957,,,0.64,,0.08780583434503123,0.08780583434503123
Kepler-203 b,Kepler-203,Transit,3.16268993,,,1.06,,0.059040641083670735,0.059040641083670735
K2-172 b,K2-172,Transit,14.3181,,,,,0.07710057079751105,0.07710057079751105
Kepler-256 b,Kepler-256,Transit,1.6204790995,,,0.98,,0.051995013590524344,0.051995013590524344
Kepler-495 b,Kepler-495,Transit,3.4130320875,,,0.94,,0.05931416687842899,0.05931416687842899
Kepler-731 b,Kepler-731,Transit,3.8556024,0.048,,0.997,0.0,0.06938353626073869,0.06938353626073869
HAT-P-36 b,HAT-P-36,Transit,1.32734683,0.0241,587.413406,1.03,,0.06356685164094793,0.06356685164094793
KELT-21 b,KELT-21,Transit,3.6127691,,,,,0.060288814391525856,0.060288814391525856
K2-32 d,K2-32,Transit,31.71922,,35.0,0.87,0.0,0.06848602750316381,0.06848602750316381
K2-265 b,K2-265,Transit,2.36916512782,,,,,0.05586546357533702,0.05586546357533702
Kepler-63 b,Kepler-63,Transit,9.43414171,0.0858,,0.943,0.0,0.0783618835602633,0.0783618835602633
TOI-1052 b,TOI-1052,Transit,9.139703,0.09103,16.9,1.204,0.18,0.0568692769448622,0.18
TOI-1135 b,TOI-1135,Transit,8.02773,0.082,51.42,1.125,0.0,0.06292124972330163,0.06292124972330163
TOI-1135 b,TOI-1135,Transit,8.0277327,0.0815,58.79825529,1.119,0.062,0.06385870707830446,0.062
Kepler-210 b,Kepler-210,Transit,,,,,,0.09851524064556692,0.09851524064556692
TOI-157 b,TOI-157,Transit,2.08453882,,,0.948,,0.05428935049423558,0.05428935049423558
TOI-771 b,TOI-771,Transit,2.3260155,0.0208,2.47,0.22,0.055,0.03407520158938661,0.055
TOI-771 c,TOI-771,Radial Velocity,7.61,0.046,2.87,0.22,0.065,0.060311441669926275,0.065
TOI-1136 e,TOI-1136,Transit,18.801,,6.07,1.022,0.0425,0.05193118205808537,0.0425
TOI-1136 g,TOI-1136,Transit,39.5387,0.23,12.2,1.0404,0.0,0.06692739743758186,0.06692739743758186
TOI-1347 c,TOI-1347,Transit,4.841962,,6.4,0.913,0.0,0.04040942298043211,0.04040942298043211
TOI-1408 b,TOI-1408,Transit,4.42587,0.05778,593.0,1.312,0.0023,0.07640866024134432,0.0023
TOI-1437 b,TOI-1437,Transit,18.84078,0.139,10.4,1.012,0.0,0.05912534087674644,0.05912534087674644
TOI-1467 b,TOI-1467,Transit,5.971143,0.051,,0.498,,0.07095847106249331,0.07095847106249331
HD 136352 b,HD 136352,Radial Velocity,11.577794,0.0963,4.68,0.876,,0.0729855047915816,0.0729855047915816
TOI-1716.01,TOI-1716,Transit,8.082354,,,,,0.06965205248024157,0.06965205248024157
TOI-1723 b,TOI-1723,Transit,13.7270395,,,,,0.07652740858986527,0.07652740858986527
TOI-1758 b,TOI-1758,Transit,20.705074685,0.141409,,0.88,,0.08703526949334033,0.08703526949334033
TOI-1777.01,TOI-1777,Transit,14.650111974,0.119466,,1.06,,0.08383586603387576,0.08383586603387576
TOI-1836 c,TOI-1836,Transit,1.7727471,0.03089,8.0,1.2518,0.0,0.04141795629095833,0.04141795629095833
TOI-1846 b,TOI-1846,Transit,3.9306737,0.03646,,0.418,,0.06625245976262938,0.06625245976262938
TOI-2093 c,TOI-2093,Transit,53.81149,0.257,15.8,0.745,0.0,0.07050298517108851,0.07050298517108851
TOI-2095 b,TOI-2095,Transit,17.664872,0.101,,0.465,0.12,0.0822912677389717,0.12
TOI-2141 d,TOI-2141,Radial Velocity,60.45,0.2906,14.9,0.896,,0.10395645425950796,0.10395645425950796
Kepler-805 b,Kepler-805,Transit,30.8638931,0.1996,,1.12,0.0,0.09316703827844777,0.09316703827844777
Kepler-398 d,Kepler-398,Transit,6.83440674,,,0.723,,0.06587772925918961,0.06587772925918961
Kepler-808 b,Kepler-808,Transit,0.631332353,,,0.76,,0.04292400778140546,0.04292400778140546
HD 6061 b,HD 6061,Transit,5.2544884,,,,,0.0644886618618181,0.0644886618618181
Kepler-384 c,Kepler-384,Transit,45.3486381,,,0.96,,0.09396891907505714,0.09396891907505714
Kepler-1827 b,Kepler-1827,Transit,3.70062174,0.0442,,0.839,0.0,0.06831178888580634,0.06831178888580634
Kepler-191 c,Kepler-191,Transit,17.73842886,,,0.87,,0.07914549956194501,0.07914549956194501
Kepler-350 d,Kepler-350,Transit,26.1363511,0.1723,,0.997,0.0,0.09047986945196501,0.09047986945196501
Kepler-445 b,Kepler-445,Transit,2.984153469,,,0.43,,0.05454700630915677,0.05454700630915677
HD 204941 b,HD 204941,Radial Velocity,1733.0,2.56,84.5392,0.74,0.37,0.1892954254692968,0.37
HD 19615 b,HD 19615,Radial Velocity,402.0,1.1,2701.5414595,1.1,0.2,0.22418184793772697,0.2
Kepler-1141 b,Kepler-1141,Transit,2.344511944,,,1.01,,0.05572627557843179,0.05572627557843179
WASP-147 b,WASP-147,Transit,4.60273,0.0549,87.40325,1.044,0.0,0.06144386434188759,0.06144386434188759
Kepler-686 b,Kepler-686,Transit,1.59474469,0.027,,1.01,0.0,0.06128005220910917,0.06128005220910917
HATS-4 b,HATS-4,Transit,2.516729,0.0362,420.471,1.001,0.013,0.06697358949826543,0.013
WASP-123 b,WASP-123,Transit,2.97764359,,,1.166,,0.05882599482001286,0.05882599482001286
